V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.0169813789615142,0.00478625179818009,0.00425601930969853,0.0266558688778564,0.00978936809135101,0.0150383277449922,0.00312801791558037,0.00119982773288799,0.0151029801634594
0.0169813789615142,0,0.00294775726509727,0.0451077082637922,0.0864187776103231,0.0342558010114475,0.145080407113622,0.00204652823858277,0.00627252658543681,0.0544404131538285
0.00478625179818009,0.00294775726509727,0,0.0165414770107158,0.0219250220527026,0.00982533121102885,0.00989134187566608,0.0052578055410118,0.00274360852236027,0.0147361762752665
0.00425601930969853,0.0451077082637922,0.0165414770107158,0,0.00421827404088524,0.00579059670581751,0.00808178504381447,0.00977070871922144,0.000818085114331817,0.0499059679779956
0.0266558688778564,0.0864187776103231,0.0219250220527026,0.00421827404088524,0,0.0169881186361343,0.0275447639081871,0.00710747670238813,0.00149830985093442,0.0632286874775187
0.00978936809135101,0.0342558010114475,0.00982533121102885,0.00579059670581751,0.0169881186361343,0,0.000731620622279925,0.00445334403629162,0.00419731119621644,0.0473365144932831
0.0150383277449922,0.145080407113622,0.00989134187566608,0.00808178504381447,0.0275447639081871,0.000731620622279925,0,0.00452593408950054,0.0112424336898295,0.0952918633506766
0.00312801791558037,0.00204652823858277,0.0052578055410118,0.00977070871922144,0.00710747670238813,0.00445334403629162,0.00452593408950054,0,0.00677369946318392,0.00225727654677839
0.00119982773288799,0.00627252658543681,0.00274360852236027,0.000818085114331817,0.00149830985093442,0.00419731119621644,0.0112424336898295,0.00677369946318392,0,0.0101460198783695
0.0151029801634594,0.0544404131538285,0.0147361762752665,0.0499059679779956,0.0632286874775187,0.0473365144932831,0.0952918633506766,0.00225727654677839,0.0101460198783695,0
