V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.34363279553678,0.155696760955204,0.0146480341436539,0.0045304401375747,0.0282893485849457,0.342848795718788,0.0295328862379501,0.0269418900105874,0.0191989980656397
0.34363279553678,0,0.092092475360318,0.149723943229059,0.00345580839935355,0.328808370965261,0.00372711185732978,0.0804272927569705,0.274269078046414,0.14720133162146
0.155696760955204,0.092092475360318,0,0.144698530227686,0.0217560610146172,0.435451327736672,0.0151923283911206,0.184647138129252,0.191564973157261,0.252055921388012
0.0146480341436539,0.149723943229059,0.144698530227686,0,0.00927315433675387,0.228317281855602,0.148742708108262,0.0282019957075778,0.0683697411565081,0.0949696332347176
0.0045304401375747,0.00345580839935355,0.0217560610146172,0.00927315433675387,0,0.0101706193514809,0.0073865565837889,0.00253604409277573,0.00830465282872106,0.0143833446196025
0.0282893485849457,0.328808370965261,0.435451327736672,0.228317281855602,0.0101706193514809,0,0.455758778985509,0.24428734247644,0.0569419120970601,0.177474837092485
0.342848795718788,0.00372711185732978,0.0151923283911206,0.148742708108262,0.0073865565837889,0.455758778985509,0,0.0797243085168907,0.273461586417881,0.146498266972734
0.0295328862379501,0.0804272927569705,0.184647138129252,0.0282019957075778,0.00253604409277573,0.24428734247644,0.0797243085168907,0,0.00476934916549923,0.0650537897056813
0.0269418900105874,0.274269078046414,0.191564973157261,0.0683697411565081,0.00830465282872106,0.0569419120970601,0.273461586417881,0.00476934916549923,0,0.0614995166001853
0.0191989980656397,0.14720133162146,0.252055921388012,0.0949696332347176,0.0143833446196025,0.177474837092485,0.146498266972734,0.0650537897056813,0.0614995166001853,0
