V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.0199579598270708,0.0116255807104566,0.0241836304162395,0.00772030717640207,0.0864642552425503,0.00761620690580397,0.00116834374034446,0.00134292686414969,0.0398953769612312
0.0199579598270708,0,0.00321248436228889,0.00474826829221017,0.0574238563438588,0.0130266763402831,0.0086030674691876,0.000982859637237624,0.00199390052285436,0.00523991256628893
0.0116255807104566,0.00321248436228889,0,0.00922654291558828,0.0426446215486789,0.00515660661292128,0.00271666746049245,0.000969482980759356,0.00142186899537736,0.00404929878691836
0.0241836304162395,0.00474826829221017,0.00922654291558828,0,0.0291626222671891,0.0115772127525621,0.00174328480149495,0.00317750132161587,0.00403979449101365,0.00596808652780168
0.00772030717640207,0.0574238563438588,0.0426446215486789,0.0291626222671891,0,0.191182909995649,0.0110408614891012,0.00214160721910422,0.00489907741922285,0.106101036719644
0.0864642552425503,0.0130266763402831,0.00515660661292128,0.0115772127525621,0.191182909995649,0,0.00188126765403757,0.00358670030804253,0.00240663020876653,0.0285471111615535
0.00761620690580397,0.0086030674691876,0.00271666746049245,0.00174328480149495,0.0110408614891012,0.00188126765403757,0,0.00283969778703174,0.00497192826268161,0.00172168421734594
0.00116834374034446,0.000982859637237624,0.000969482980759356,0.00317750132161587,0.00214160721910422,0.00358670030804253,0.00283969778703174,0,0.00139596822108555,0.00147376712320121
0.00134292686414969,0.00199390052285436,0.00142186899537736,0.00403979449101365,0.00489907741922285,0.00240663020876653,0.00497192826268161,0.00139596822108555,0,0.00452375771040722
0.0398953769612312,0.00523991256628893,0.00404929878691836,0.00596808652780168,0.106101036719644,0.0285471111615535,0.00172168421734594,0.00147376712320121,0.00452375771040722,0
