V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.00423487239907589,0.0570804129464204,0.0743068168425344,0.0314371592721894,0.0378842745845364,0.0437309611152431,0.00302699149723432,0.210257058027015,0.0461308409650298
0.00423487239907589,0,0.0385480210450725,0.0241375663863546,0.0134892089186077,0.0202637783963564,0.0321755417007204,0.0440293045314266,0.0309932723446634,0.0242550438708106
0.0570804129464204,0.0385480210450725,0,0.0146893595061382,0.0416770841050681,0.00873397734410163,0.00858439182202419,0.078965901488851,0.00418062067574542,0.0102196531183744
0.0743068168425344,0.0241375663863546,0.0146893595061382,0,0.0122402697794632,0.00666359159984484,0.00613581583976347,0.192015847323514,0.00857407829874065,0.00743793452707762
0.0314371592721894,0.0134892089186077,0.0416770841050681,0.0122402697794632,0,0.0085671259072678,0.012104166922078,0.345895543005526,0.0512235796467137,0.0115480740382513
0.0378842745845364,0.0202637783963564,0.00873397734410163,0.00666359159984484,0.0085671259072678,0,0.002188327520469,0.0603427416648192,0.00953224453688214,0.00278748667023647
0.0437309611152431,0.0321755417007204,0.00858439182202419,0.00613581583976347,0.012104166922078,0.002188327520469,0,0.254945529241141,0.00735069929501209,0.00751679208798465
0.00302699149723432,0.0440293045314266,0.078965901488851,0.192015847323514,0.345895543005526,0.0603427416648192,0.254945529241141,0,0.183832358363722,0.282717341254414
0.210257058027015,0.0309932723446634,0.00418062067574542,0.00857407829874065,0.0512235796467137,0.00953224453688214,0.00735069929501209,0.183832358363722,0,0.0112882122945651
0.0461308409650298,0.0242550438708106,0.0102196531183744,0.00743793452707762,0.0115480740382513,0.00278748667023647,0.00751679208798465,0.282717341254414,0.0112882122945651,0
