V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.00765395246100205,0.0225243962007427,0.0034146520829149,0.00548213556436272,0.0193055071807272,0.00406342253418032,0.00810067807093289,0.212367050717756,0.0148587384462664
0.00765395246100205,0,0.0127686408949875,0.00196835992407221,0.00673744126684459,0.00766972166259777,0.00477299768973178,0.00185371249039228,0.0118107812353939,0.0125366188846801
0.0225243962007427,0.0127686408949875,0,0.0106876642439027,0.0270827215538669,0.0166390923806442,0.00360654597876553,0.0140834131905856,0.357417834219797,0.0751908503448908
0.0034146520829149,0.00196835992407221,0.0106876642439027,0,0.00119109203337756,0.00429899222462299,0.00409781044642671,0.00237960966120847,0.00563613662348882,0.00414122440249754
0.00548213556436272,0.00673744126684459,0.0270827215538669,0.00119109203337756,0,0.00820142092149871,0.0060870485874067,0.00522057261793368,0.00302248742942305,0.0047820070738868
0.0193055071807272,0.00766972166259777,0.0166390923806442,0.00429899222462299,0.00820142092149871,0,0.0044227485410563,0.00537328437217406,0.43747038534745,0.064708153782715
0.00406342253418032,0.00477299768973178,0.00360654597876553,0.00409781044642671,0.0060870485874067,0.0044227485410563,0,0.00341328092310151,0.00351044333415888,0.0424469406572859
0.00810067807093289,0.00185371249039228,0.0140834131905856,0.00237960966120847,0.00522057261793368,0.00537328437217406,0.00341328092310151,0,0.00956919374389098,0.00520231643716165
0.212367050717756,0.0118107812353939,0.357417834219797,0.00563613662348882,0.00302248742942305,0.43747038534745,0.00351044333415888,0.00956919374389098,0,0.00275325830771453
0.0148587384462664,0.0125366188846801,0.0751908503448908,0.00414122440249754,0.0047820070738868,0.064708153782715,0.0424469406572859,0.00520231643716165,0.00275325830771453,0
