V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.0137452834039671,0.280417973575817,0.281169575114748,0.320404447304233,0.0231933226803947,0.000533718069676758,0.270691166581216,0.000468575533308121,0.279007856403002
0.0137452834039671,0,0.219247658588644,0.327424174432889,0.375613451015302,0.0217687760847795,0.00141468799356138,0.324720638763369,0.000357681545446362,0.217850147524863
0.280417973575817,0.219247658588644,0,0.000912185958603091,0.000670824414962847,0.406214865479509,0.305477620241966,0.000591318494994447,0.23298287911984,0.00135337637564615
0.281169575114748,0.327424174432889,0.000912185958603091,0,0.00182142073465895,0.494526200721603,0.256072689790825,0.00481291688619723,0.181197242370944,0.00158450658105822
0.320404447304233,0.375613451015302,0.000670824414962847,0.00182142073465895,0,0.543210748581947,0.303717596090251,0.0111375013480183,0.225092773075068,0.00126522066313124
0.0231933226803947,0.0217687760847795,0.406214865479509,0.494526200721603,0.543210748581947,0,0.00056493850037061,0.490663444955698,0.000364199449218685,0.404851097498888
0.000533718069676758,0.00141468799356138,0.305477620241966,0.256072689790825,0.303717596090251,0.00056493850037061,0,0.254531861913737,0.000329164837166973,0.283841462127613
0.270691166581216,0.324720638763369,0.000591318494994447,0.00481291688619723,0.0111375013480183,0.490663444955698,0.254531861913737,0,0.183682924882355,0.00188491822617642
0.000468575533308121,0.000357681545446362,0.23298287911984,0.181197242370944,0.225092773075068,0.000364199449218685,0.000329164837166973,0.183682924882355,0,0.207699820602486
0.279007856403002,0.217850147524863,0.00135337637564615,0.00158450658105822,0.00126522066313124,0.404851097498888,0.283841462127613,0.00188491822617642,0.207699820602486,0
