V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.00604809193304724,0.00888251266143032,0.0161229100116363,0.0347550176543961,0.012162922968316,0.0194878731964894,0.000968533694884474,0.0362656625169418,0.011867094132745
0.00604809193304724,0,0.00106964506720493,0.0169541143447972,0.0350779104122881,0.0123074058606058,0.00810033798462632,0.0112519037628893,0.0373413516757791,0.0180550561326344
0.00888251266143032,0.00106964506720493,0,0.00063933273048717,0.00179716514394703,0.00121373640993992,0.00130888780616851,0.00760369440075452,0.000640294399114074,0.00076781222680387
0.0161229100116363,0.0169541143447972,0.00063933273048717,0,0.00319112765584228,0.00249137020640426,0.00713387221496178,0.01182308413326,0.00303056394386399,0.0111865707255941
0.0347550176543961,0.0350779104122881,0.00179716514394703,0.00319112765584228,0,0.00304907059697351,0.00105621787611391,0.0318896451724441,0.0102922541745749,0.00883643020049389
0.012162922968316,0.0123074058606058,0.00121373640993992,0.00249137020640426,0.00304907059697351,0,0.00246205367485465,0.00651842593600838,0.00298561634088316,0.000764721722909334
0.0194878731964894,0.00810033798462632,0.00130888780616851,0.00713387221496178,0.00105621787611391,0.00246205367485465,0,0.0187856488945156,0.00449446869927165,0.0088183540475603
0.000968533694884474,0.0112519037628893,0.00760369440075452,0.01182308413326,0.0318896451724441,0.00651842593600838,0.0187856488945156,0,0.0399305542890731,0.0110411255302915
0.0362656625169418,0.0373413516757791,0.000640294399114074,0.00303056394386399,0.0102922541745749,0.00298561634088316,0.00449446869927165,0.0399305542890731,0,0.0158787853338894
0.011867094132745,0.0180550561326344,0.00076781222680387,0.0111865707255941,0.00883643020049389,0.000764721722909334,0.0088183540475603,0.0110411255302915,0.0158787853338894,0
