V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.00461211690738272,0.00898887593214898,0.00923554437569884,0.00397825281753768,0.00764084656872997,0.000578400823865916,0.00346843748680829,0.00762877034614763,0.00144799214013627
0.00461211690738272,0,0.0124464712332287,0.0163759604260459,0.0120882058445806,0.00407283739562926,0.00198038869562012,0.000550140638223405,0.0014779337184516,0.0103997798021259
0.00898887593214898,0.0124464712332287,0,0.0205533508823702,0.010791947336597,0.0117172853874158,0.0039590351569277,0.0441989791185576,0.0167059838581857,0.0047412431003109
0.00923554437569884,0.0163759604260459,0.0205533508823702,0,0.0634221006437925,0.0202371528627144,0.00400428066215092,0.0724523626856471,0.0452640124474903,0.00473796634652901
0.00397825281753768,0.0120882058445806,0.010791947336597,0.0634221006437925,0,0.038919421630873,0.000737242878094534,0.0991887108894999,0.0905256912250756,0.000898595650793866
0.00764084656872997,0.00407283739562926,0.0117172853874158,0.0202371528627144,0.038919421630873,0,0.0018245319799452,0.00121207280983608,0.00467984057667878,0.00137205515627912
0.000578400823865916,0.00198038869562012,0.0039590351569277,0.00400428066215092,0.000737242878094534,0.0018245319799452,0,0.00294813679462131,0.00164138767540876,0.000905100762005799
0.00346843748680829,0.000550140638223405,0.0441989791185576,0.0724523626856471,0.0991887108894999,0.00121207280983608,0.00294813679462131,0,0.0203257975827564,0.00193780804295172
0.00762877034614763,0.0014779337184516,0.0167059838581857,0.0452640124474903,0.0905256912250756,0.00467984057667878,0.00164138767540876,0.0203257975827564,0,0.0014781298248652
0.00144799214013627,0.0103997798021259,0.0047412431003109,0.00473796634652901,0.000898595650793866,0.00137205515627912,0.000905100762005799,0.00193780804295172,0.0014781298248652,0
