V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.139725991475182,0.673199230884435,0.207822467698895,0.0450718488148648,0.197346922195361,0.0184373780151885,0.0416189383930219,0.336131205548428,0.335976774962284
0.139725991475182,0,0.0659690827432111,0.0191233999338596,0.125657839649592,0.0777528848827659,0.0756510744029576,0.125833261335437,0.00580498425478245,0.00595754120616399
0.673199230884435,0.0659690827432111,0,0.228836610074383,0.722934494498747,0.44495727488862,0.0286767562638778,0.723133062945207,0.259704992665623,0.332542765557737
0.207822467698895,0.0191233999338596,0.228836610074383,0,0.161491380343272,0.0650168093401492,0.198957776002561,0.16166669229378,0.0119848915948429,0.00545766462404406
0.0450718488148648,0.125657839649592,0.722934494498747,0.161491380343272,0,0.248415645153033,0.0277710483193407,4.80638612733597e-05,0.382479308690118,0.386705098277951
0.197346922195361,0.0777528848827659,0.44495727488862,0.0650168093401492,0.248415645153033,0,0.0620626810881982,0.248617821401723,0.126374497826735,0.126216906829123
0.0184373780151885,0.0756510744029576,0.0286767562638778,0.198957776002561,0.0277710483193407,0.0620626810881982,0,0.0275983312327359,0.259962639818354,0.039185549075898
0.0416189383930219,0.125833261335437,0.723133062945207,0.16166669229378,4.80638612733597e-05,0.248617821401723,0.0275983312327359,0,0.382304542563194,0.38215011510625
0.336131205548428,0.00580498425478245,0.259704992665623,0.0119848915948429,0.382479308690118,0.126374497826735,0.259962639818354,0.382304542563194,0,0.000118643250990904
0.335976774962284,0.00595754120616399,0.332542765557737,0.00545766462404406,0.386705098277951,0.126216906829123,0.039185549075898,0.38215011510625,0.000118643250990904,0
