V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.0910618124759875,0.00412989309168888,0.0561872935020579,0.0113363030355585,0.0900104060117908,0.123955173066135,0.257718680843587,0.257464353245138,0.259528814396511
0.0910618124759875,0,0.0796936999891458,0.150189979882709,0.111344187682767,0.00139696220164276,0.137773776170925,0.113677143873764,0.114125155707946,0.352581251870062
0.00412989309168888,0.0796936999891458,0,0.063238069434207,0.0241274586030745,0.0786406621181523,0.186876325508108,0.241267579101736,0.24082471527214,0.265648410413537
0.0561872935020579,0.150189979882709,0.063238069434207,0,0.0326411064985193,0.149138470910294,0.18308595277315,0.318084225600309,0.317640984890983,0.199419155948618
0.0113363030355585,0.111344187682767,0.0241274586030745,0.0326411064985193,0,0.110292088377906,0.204943664225492,0.273230967788939,0.272787921839782,0.235083328897056
0.0900104060117908,0.00139696220164276,0.0786406621181523,0.149138470910294,0.110292088377906,0,0.138186816745933,0.107273695842885,0.107721929225332,0.351529836978337
0.123955173066135,0.137773776170925,0.186876325508108,0.18308595277315,0.204943664225492,0.138186816745933,0,0.10300138060763,0.10256054710805,0.0986911387714268
0.257718680843587,0.113677143873764,0.241267579101736,0.318084225600309,0.273230967788939,0.107273695842885,0.10300138060763,0,0.000423089411749956,0.519239024608469
0.257464353245138,0.114125155707946,0.24082471527214,0.317640984890983,0.272787921839782,0.107721929225332,0.10256054710805,0.000423089411749956,0,0.518984696072414
0.259528814396511,0.352581251870062,0.265648410413537,0.199419155948618,0.235083328897056,0.351529836978337,0.0986911387714268,0.519239024608469,0.518984696072414,0
