V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.0127561443493619,0.26603849752072,0.266767910766364,0.320938108973404,0.0216879828905713,0.000496860886811902,0.2680462904514,0.000436804589554237,0.264670285358024
0.0127561443493619,0,0.208905535487968,0.323346133072537,0.373852583253515,0.0200275208485015,0.00133152034648514,0.319728555320277,0.000335314786981451,0.207549299034276
0.26603849752072,0.208905535487968,0,0.000944831932921306,0.000705144872844141,0.382690754504016,0.307017935989319,0.000605298894802791,0.236511363154793,0.00147737723811176
0.266767910766364,0.323346133072537,0.000944831932921306,0,0.00198973758603527,0.480808700658742,0.254912569652402,0.00503272131142851,0.182138702439864,0.00162167204808004
0.320938108973404,0.373852583253515,0.000705144872844141,0.00198973758603527,0,0.531855495135786,0.304845893661063,0.0113899136344819,0.228288190646342,0.00135380435092901
0.0216879828905713,0.0200275208485015,0.382690754504016,0.480808700658742,0.531855495135786,0,0.000519288110066332,0.475963469928291,0.000334976896954659,0.38136623765364
0.000496860886811902,0.00133152034648514,0.307017935989319,0.254912569652402,0.304845893661063,0.000519288110066332,0,0.252499510616189,0.000306184312767251,0.284081316879633
0.2680462904514,0.319728555320277,0.000605298894802791,0.00503272131142851,0.0113899136344819,0.475963469928291,0.252499510616189,0,0.183796046780363,0.00193145374147751
0.000436804589554237,0.000335314786981451,0.236511363154793,0.182138702439864,0.228288190646342,0.000334976896954659,0.000306184312767251,0.183796046780363,0,0.209993411051456
0.264670285358024,0.207549299034276,0.00147737723811176,0.00162167204808004,0.00135380435092901,0.38136623765364,0.284081316879633,0.00193145374147751,0.209993411051456,0
