V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.0647970291216313,0.0183345023867991,0.030257465870124,0.0443132958577405,0.0238640623413906,0.0569503583778967,0.0269991501037893,0.0453629973580237,0.00564475555355197
0.0647970291216313,0,0.0321684318136468,0.0196230967449574,0.0132706927559258,0.0285505975748342,0.0182186973840222,0.0272562519801018,0.0215137483232195,0.0679321282493143
0.0183345023867991,0.0321684318136468,0,0.0330037342326483,0.031455335738099,0.00731240028823709,0.0500839107055088,0.0240133163336136,0.0168615028465043,0.0255590690022546
0.030257465870124,0.0196230967449574,0.0330037342326483,0,0.0176306391227694,0.0193932051352524,0.0196192612709897,0.0273179166012647,0.021597465280329,0.0370691031655934
0.0443132958577405,0.0132706927559258,0.031455335738099,0.0176306391227694,0,0.0301459335333958,0.0274924769748515,0.0450266411123429,0.0459369026601455,0.06780878649144
0.0238640623413906,0.0285505975748342,0.00731240028823709,0.0193932051352524,0.0301459335333958,0,0.0305960522894444,0.0124514294309813,0.0108490344809676,0.0207321026219149
0.0569503583778967,0.0182186973840222,0.0500839107055088,0.0196192612709897,0.0274924769748515,0.0305960522894444,0,0.0455177451634055,0.0278070620904683,0.0512370578928697
0.0269991501037893,0.0272562519801018,0.0240133163336136,0.0273179166012647,0.0450266411123429,0.0124514294309813,0.0455177451634055,0,0.00925599911645447,0.0428048904013866
0.0453629973580237,0.0215137483232195,0.0168615028465043,0.021597465280329,0.0459369026601455,0.0108490344809676,0.0278070620904683,0.00925599911645447,0,0.0607928043481833
0.00564475555355197,0.0679321282493143,0.0255590690022546,0.0370691031655934,0.06780878649144,0.0207321026219149,0.0512370578928697,0.0428048904013866,0.0607928043481833,0
