V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0,0.0228812432258983,0.000791323100558794,0.0252121147477838,0.00417047537168334,0.0254909906903509,0.0201071474428375,0.0128380968131568,0.00989127480404726,0.020655895352063
0.0228812432258983,0,0.00203236309999244,0.00144175323494102,0.00299689180273794,0.0103237775581195,0.0245722338730228,0.0117737120628711,0.00758410421090654,0.0170805809808672
0.000791323100558794,0.00203236309999244,0,0.00158259214733223,0.00193434016931508,0.00546512568980674,0.00349780804795081,0.000893160314067424,0.0028937470750243,0.00149653963590356
0.0252121147477838,0.00144175323494102,0.00158259214733223,0,0.00322554523396383,0.00782491937686317,0.00531435717725335,0.0068929235556486,0.00384646030455385,0.0210329564630176
0.00417047537168334,0.00299689180273794,0.00193434016931508,0.00322554523396383,0,0.00288658286288221,0.0408058920211445,0.0173624450928439,0.00713715975045865,0.0195995286343808
0.0254909906903509,0.0103237775581195,0.00546512568980674,0.00782491937686317,0.00288658286288221,0,0.0599019209389542,0.0188812771119995,0.00629013438635576,0.0204033781055232
0.0201071474428375,0.0245722338730228,0.00349780804795081,0.00531435717725335,0.0408058920211445,0.0599019209389542,0,0.0300351176110767,0.0118077235787509,0.0361785003815045
0.0128380968131568,0.0117737120628711,0.000893160314067424,0.0068929235556486,0.0173624450928439,0.0188812771119995,0.0300351176110767,0,0.00317208187894449,0.0210226531465351
0.00989127480404726,0.00758410421090654,0.0028937470750243,0.00384646030455385,0.00713715975045865,0.00629013438635576,0.0118077235787509,0.00317208187894449,0,0.0159685069264958
0.020655895352063,0.0170805809808672,0.00149653963590356,0.0210329564630176,0.0195995286343808,0.0204033781055232,0.0361785003815045,0.0210226531465351,0.0159685069264958,0
